creationDate,value
2024-08-25 05:51:23 -0500,20
2024-08-25 06:06:57 -0500,17
2024-08-25 06:19:42 -0500,15.5
2024-08-25 06:20:51 -0500,17
2024-08-25 06:32:33 -0500,17
2024-08-25 06:43:10 -0500,16.5
2024-08-25 06:54:07 -0500,18
2024-08-25 07:02:03 -0500,17.5
2024-08-25 07:13:10 -0500,16.5
2024-08-25 07:24:44 -0500,18
2024-08-25 07:31:48 -0500,20.5
2024-08-25 07:40:47 -0500,15
2024-08-25 07:50:20 -0500,16
2024-08-25 08:00:46 -0500,15.5
2024-08-25 08:11:26 -0500,15
2024-08-25 08:22:06 -0500,17.5
2024-08-25 08:32:21 -0500,18.5
2024-08-25 08:44:10 -0500,19
2024-08-25 08:54:48 -0500,18
2024-08-25 09:01:37 -0500,16.5
2024-08-25 09:14:25 -0500,17.5
2024-08-25 09:22:35 -0500,17
2024-08-25 09:30:51 -0500,18
2024-08-25 09:40:18 -0500,17.5
2024-08-25 20:30:45 -0500,26.5
2024-08-25 21:10:38 -0500,18.5
2024-08-25 22:20:57 -0500,25.5
2024-08-25 22:41:04 -0500,23.5
2024-08-25 22:50:36 -0500,21.5
2024-08-25 23:00:36 -0500,22.5
2024-08-26 00:03:13 -0500,20.5
2024-08-26 00:13:15 -0500,19
2024-08-26 00:24:07 -0500,19
2024-08-26 00:30:37 -0500,18.5
2024-08-26 00:43:16 -0500,18.5
2024-08-26 00:50:39 -0500,19
2024-08-26 01:00:56 -0500,17
2024-08-26 01:14:34 -0500,17
2024-08-26 01:24:26 -0500,17.5
2024-08-26 01:32:15 -0500,17.5
2024-08-26 01:45:33 -0500,17.5
2024-08-26 01:51:44 -0500,18
2024-08-26 02:01:15 -0500,18.5
2024-08-26 02:18:54 -0500,19
2024-08-26 02:24:08 -0500,18
2024-08-26 02:33:08 -0500,18.5
2024-08-26 02:44:53 -0500,16.5
2024-08-26 02:51:00 -0500,17.5
2024-08-26 03:01:00 -0500,17.5
2024-08-26 03:16:51 -0500,17
2024-08-26 03:21:09 -0500,17
2024-08-26 03:34:54 -0500,17
2024-08-26 03:40:59 -0500,22
2024-08-26 03:53:42 -0500,19.5
2024-08-26 04:01:13 -0500,17.5
2024-08-26 04:11:42 -0500,20.5
2024-08-26 04:24:50 -0500,20
2024-08-26 04:32:08 -0500,22.5
2024-08-26 04:43:43 -0500,18.5
2024-08-26 04:51:06 -0500,22.5
2024-08-26 05:40:44 -0500,24.5
2024-08-26 22:43:04 -0500,21.5
2024-08-26 22:53:06 -0500,23
2024-08-26 23:13:38 -0500,23
2024-08-26 23:25:46 -0500,21
2024-08-26 23:39:34 -0500,20.5
2024-08-26 23:50:01 -0500,19
2024-08-26 23:55:48 -0500,21
2024-08-27 00:03:39 -0500,20
2024-08-27 00:13:31 -0500,20
2024-08-27 00:25:22 -0500,19.5
2024-08-27 00:33:17 -0500,20
2024-08-27 00:43:16 -0500,20
2024-08-27 00:54:43 -0500,21.5
2024-08-27 01:04:18 -0500,21.5
2024-08-27 01:21:42 -0500,18.5
2024-08-27 01:24:53 -0500,21
2024-08-27 01:35:54 -0500,18.5
2024-08-27 01:44:14 -0500,20
2024-08-27 01:55:54 -0500,20
2024-08-27 02:03:28 -0500,20
2024-08-27 02:21:02 -0500,20
2024-08-27 02:25:54 -0500,19.5
2024-08-27 02:40:32 -0500,19
2024-08-27 02:50:00 -0500,18.5
2024-08-27 02:55:57 -0500,19.5
2024-08-27 03:03:09 -0500,18.5
2024-08-27 03:13:18 -0500,16.5
2024-08-27 03:25:59 -0500,17.5
2024-08-27 03:38:13 -0500,16
2024-08-27 03:45:57 -0500,17.5
2024-08-27 03:56:00 -0500,19
2024-08-27 04:11:00 -0500,20.5
2024-08-27 04:14:34 -0500,20
2024-08-27 04:26:01 -0500,19
2024-08-27 04:33:11 -0500,20
2024-08-27 04:47:22 -0500,20.5
2024-08-27 04:55:00 -0500,20.5
2024-08-27 05:03:53 -0500,19
2024-08-27 05:22:34 -0500,18
2024-08-27 05:23:12 -0500,18
2024-08-27 05:33:53 -0500,14.5
2024-08-27 05:43:37 -0500,19.5
2024-08-27 05:56:05 -0500,17.5
2024-08-27 06:04:07 -0500,17.5
2024-08-27 06:13:55 -0500,17.5
2024-08-27 06:23:59 -0500,17
2024-08-27 06:33:13 -0500,17
2024-08-27 06:43:25 -0500,16.5
2024-08-27 06:54:24 -0500,17
2024-08-27 07:03:15 -0500,17
2024-08-27 07:13:15 -0500,19
2024-08-27 07:24:06 -0500,16
2024-08-27 07:34:36 -0500,20.5
2024-08-27 07:43:15 -0500,20.5
2024-08-27 07:53:15 -0500,21
2024-08-27 08:04:00 -0500,23
2024-08-27 20:32:04 -0500,23
2024-08-27 20:40:35 -0500,25
2024-08-27 20:58:26 -0500,24
2024-08-27 21:00:35 -0500,23.5
2024-08-27 21:13:41 -0500,23
2024-08-27 21:20:51 -0500,24
2024-08-27 21:31:02 -0500,22.5
2024-08-27 21:42:54 -0500,23.5
2024-08-27 21:56:25 -0500,23.5
2024-08-27 22:01:30 -0500,22.5
2024-08-27 22:10:53 -0500,23.5
2024-08-27 22:21:43 -0500,24
2024-08-27 22:33:44 -0500,24
2024-08-27 22:41:33 -0500,24.5
2024-08-27 22:51:21 -0500,24.5
2024-08-27 23:00:46 -0500,22.5
2024-08-27 23:20:47 -0500,24
2024-08-27 23:30:39 -0500,22.5
2024-08-27 23:51:12 -0500,21
2024-08-28 00:11:42 -0500,21.5
2024-08-28 00:25:04 -0500,19
2024-08-28 00:33:52 -0500,18
2024-08-28 00:45:27 -0500,19
2024-08-28 00:51:53 -0500,17.5
2024-08-28 01:02:28 -0500,19.5
2024-08-28 01:15:29 -0500,19
2024-08-28 01:21:27 -0500,19
2024-08-28 01:32:29 -0500,19.5
2024-08-28 01:45:39 -0500,19
2024-08-28 01:50:40 -0500,20
2024-08-28 02:05:30 -0500,18
2024-08-28 02:10:53 -0500,17
2024-08-28 02:29:54 -0500,18
2024-08-28 02:33:25 -0500,18
2024-08-28 02:50:01 -0500,19
2024-08-28 02:51:15 -0500,19
2024-08-28 03:02:34 -0500,19
2024-08-28 03:14:25 -0500,19
2024-08-28 03:20:42 -0500,18
2024-08-28 03:30:43 -0500,19.5
2024-08-28 03:45:35 -0500,19.5
2024-08-28 03:52:00 -0500,19
2024-08-28 04:01:08 -0500,18
2024-08-28 04:14:14 -0500,18.5
2024-08-28 04:22:37 -0500,17
2024-08-28 04:31:00 -0500,17
2024-08-28 04:43:17 -0500,17.5
2024-08-28 04:51:50 -0500,18
2024-08-28 05:04:02 -0500,20
2024-08-28 05:11:43 -0500,19
2024-08-28 05:21:26 -0500,16.5
2024-08-28 05:31:58 -0500,21
2024-08-28 05:43:10 -0500,16
2024-08-28 05:50:44 -0500,20
2024-08-28 06:05:05 -0500,21
2024-08-28 06:12:15 -0500,21
2024-08-28 06:24:57 -0500,15
2024-08-28 06:35:42 -0500,16.5
2024-08-28 06:41:22 -0500,17
2024-08-28 06:52:39 -0500,17.5
2024-08-28 07:01:07 -0500,18.5
2024-08-28 07:12:53 -0500,17.5
2024-08-28 07:20:46 -0500,18
2024-08-28 07:31:23 -0500,17
2024-08-28 07:40:46 -0500,19
2024-08-28 08:00:49 -0500,22
2024-08-28 22:51:05 -0500,24.5
2024-08-28 23:11:03 -0500,24.5
2024-08-28 23:21:30 -0500,24
2024-08-28 23:31:07 -0500,24.5
2024-08-28 23:46:07 -0500,22
2024-08-28 23:53:35 -0500,21
2024-08-29 00:03:27 -0500,20
2024-08-29 00:16:01 -0500,19
2024-08-29 00:26:40 -0500,19
2024-08-29 00:33:21 -0500,18.5
2024-08-29 00:41:24 -0500,18.5
2024-08-29 00:54:35 -0500,18.5
2024-08-29 01:02:46 -0500,19
2024-08-29 01:10:58 -0500,17
2024-08-29 01:24:59 -0500,18.5
2024-08-29 01:35:42 -0500,17.5
2024-08-29 01:41:07 -0500,18.5
2024-08-29 01:51:13 -0500,18.5
2024-08-29 02:01:53 -0500,16.5
2024-08-29 02:12:26 -0500,17.5
2024-08-29 02:21:45 -0500,15.5
2024-08-29 02:32:25 -0500,16.5
2024-08-29 02:50:01 -0500,17
2024-08-29 02:52:48 -0500,17.5
2024-08-29 03:03:40 -0500,15.5
2024-08-29 03:12:53 -0500,15
2024-08-29 03:29:00 -0500,15.5
2024-08-29 03:33:03 -0500,16.5
2024-08-29 03:45:06 -0500,18
2024-08-29 03:54:05 -0500,17
2024-08-29 04:05:49 -0500,15.5
2024-08-29 04:11:48 -0500,17
2024-08-29 04:24:19 -0500,17
2024-08-29 04:31:01 -0500,16.5
2024-08-29 04:41:01 -0500,17
2024-08-29 04:52:12 -0500,15.5
2024-08-29 05:01:22 -0500,16.5
2024-08-29 05:14:13 -0500,16.5
2024-08-29 05:21:02 -0500,13
2024-08-29 05:32:09 -0500,16
2024-08-29 05:49:51 -0500,15.5
2024-08-29 05:51:52 -0500,17
2024-08-29 06:06:33 -0500,15.5
2024-08-29 06:16:55 -0500,16
2024-08-29 06:22:09 -0500,15
2024-08-29 06:31:14 -0500,19
2024-08-29 06:45:00 -0500,16.5
2024-08-29 06:52:42 -0500,13.5
2024-08-29 07:01:04 -0500,15.5
2024-08-29 07:11:09 -0500,19
2024-08-29 07:22:18 -0500,15.5
2024-08-29 07:31:31 -0500,17
2024-08-29 07:41:08 -0500,17
2024-08-29 07:52:00 -0500,17.5
2024-08-29 08:01:05 -0500,17.5
2024-08-29 08:11:26 -0500,21
2024-08-29 08:31:07 -0500,25.5
2024-08-29 20:10:50 -0500,25.5
2024-08-29 20:20:43 -0500,26.5
2024-08-29 20:32:12 -0500,25.5
2024-08-29 20:50:34 -0500,24
2024-08-29 21:12:20 -0500,26.5
2024-08-29 21:20:35 -0500,24
2024-08-29 21:32:36 -0500,26
2024-08-29 21:51:51 -0500,25.5
2024-08-29 22:00:38 -0500,22.5
2024-08-29 22:11:52 -0500,23.5
2024-08-29 22:31:45 -0500,23.5
2024-08-29 22:40:43 -0500,25.5
2024-08-29 22:51:07 -0500,21
2024-08-29 23:00:40 -0500,23.5
2024-08-29 23:10:40 -0500,23.5
2024-08-29 23:21:45 -0500,23.5
2024-08-29 23:30:57 -0500,23
2024-08-29 23:41:15 -0500,20.5
2024-08-29 23:50:37 -0500,23.5
2024-08-30 00:02:54 -0500,23
2024-08-30 00:11:24 -0500,21.5
2024-08-30 00:21:46 -0500,20.5
2024-08-30 00:30:43 -0500,21.5
2024-08-30 00:41:17 -0500,21
2024-08-30 00:56:07 -0500,16
2024-08-30 01:07:46 -0500,18
2024-08-30 01:12:47 -0500,19
2024-08-30 01:29:12 -0500,17.5
2024-08-30 01:40:10 -0500,17.5
2024-08-30 01:40:44 -0500,17
2024-08-30 01:57:29 -0500,17
2024-08-30 02:10:10 -0500,17
2024-08-30 02:13:13 -0500,15.5
2024-08-30 02:25:50 -0500,16.5
2024-08-30 02:32:41 -0500,16.5
2024-08-30 02:45:01 -0500,16.5
2024-08-30 02:51:31 -0500,17
2024-08-30 03:01:07 -0500,16
2024-08-30 03:15:03 -0500,17
2024-08-30 03:24:49 -0500,18
2024-08-30 03:32:10 -0500,18
2024-08-30 03:41:11 -0500,18
2024-08-30 03:57:29 -0500,18
2024-08-30 04:09:20 -0500,15.5
2024-08-30 04:13:39 -0500,15.5
2024-08-30 04:24:19 -0500,16
2024-08-30 04:32:10 -0500,15.5
2024-08-30 04:43:54 -0500,18
2024-08-30 04:53:09 -0500,14.5
2024-08-30 05:03:28 -0500,16
2024-08-30 05:15:08 -0500,15.5
2024-08-30 05:27:35 -0500,16.5
2024-08-30 05:34:55 -0500,16.5
2024-08-30 05:45:09 -0500,14.5
2024-08-30 05:58:04 -0500,15
2024-08-30 06:00:43 -0500,16
2024-08-30 06:15:11 -0500,17
2024-08-30 06:23:54 -0500,15
2024-08-30 06:32:25 -0500,15.5
2024-08-30 06:44:12 -0500,16.5
2024-08-30 06:52:01 -0500,16
2024-08-30 07:01:00 -0500,16.5
2024-08-30 07:11:15 -0500,15.5
2024-08-30 07:25:03 -0500,17.5
2024-08-30 07:32:04 -0500,16
2024-08-30 07:40:45 -0500,16.5
2024-08-30 07:50:46 -0500,16
2024-08-30 08:02:20 -0500,18
2024-08-30 08:11:13 -0500,18
2024-08-30 08:20:46 -0500,21.5
2024-08-30 22:53:29 -0500,27
2024-08-30 23:03:29 -0500,24
2024-08-30 23:26:14 -0500,23.5
2024-08-30 23:36:07 -0500,23
2024-08-30 23:43:51 -0500,21
2024-08-30 23:57:26 -0500,20.5
2024-08-31 00:09:43 -0500,20
2024-08-31 00:13:36 -0500,20
2024-08-31 00:26:28 -0500,20.5
2024-08-31 00:38:57 -0500,20.5
2024-08-31 00:43:54 -0500,21
2024-08-31 00:55:23 -0500,17.5
2024-08-31 01:08:23 -0500,19
2024-08-31 01:13:55 -0500,18
2024-08-31 01:28:55 -0500,18
2024-08-31 01:36:00 -0500,16.5
2024-08-31 01:43:56 -0500,18.5
2024-08-31 01:53:50 -0500,22.5
2024-08-31 02:09:55 -0500,16
2024-08-31 02:13:57 -0500,16.5
2024-08-31 02:28:58 -0500,16
2024-08-31 02:39:02 -0500,16.5
2024-08-31 02:43:58 -0500,16.5
2024-08-31 02:58:59 -0500,15.5
2024-08-31 03:03:32 -0500,16.5
2024-08-31 03:14:00 -0500,16.5
2024-08-31 03:25:37 -0500,15.5
2024-08-31 03:37:50 -0500,14
2024-08-31 03:44:01 -0500,15.5
2024-08-31 03:57:29 -0500,16
2024-08-31 04:03:46 -0500,17
2024-08-31 04:13:52 -0500,15.5
2024-08-31 04:29:04 -0500,16.5
2024-08-31 04:39:08 -0500,15
2024-08-31 04:44:05 -0500,15
2024-08-31 04:55:00 -0500,14
2024-08-31 05:06:05 -0500,18
2024-08-31 05:14:06 -0500,16.5
2024-08-31 05:24:18 -0500,17.5
2024-08-31 05:33:40 -0500,15.5
2024-08-31 05:44:06 -0500,19.5
2024-08-31 05:57:29 -0500,16
2024-08-31 06:09:18 -0500,14.5
2024-08-31 06:14:08 -0500,16.5
2024-08-31 06:25:00 -0500,15.5
2024-08-31 06:33:45 -0500,16.5
2024-08-31 06:44:09 -0500,17.5
2024-08-31 06:55:00 -0500,15
2024-08-31 07:04:45 -0500,22
2024-08-31 07:13:43 -0500,17.5
2024-08-31 07:29:11 -0500,18
2024-08-31 07:35:23 -0500,12.5
2024-08-31 07:44:11 -0500,13
2024-08-31 07:57:24 -0500,14.5
2024-08-31 08:07:50 -0500,15.5
2024-08-31 08:13:58 -0500,15
2024-08-31 21:32:04 -0500,25.5
2024-08-31 21:42:28 -0500,22
2024-08-31 22:11:57 -0500,30.5
2024-08-31 23:20:54 -0500,22
2024-08-31 23:31:30 -0500,18
2024-08-31 23:41:01 -0500,18.5
2024-08-31 23:55:07 -0500,18
2024-09-01 00:03:20 -0500,18.5
2024-09-01 00:13:36 -0500,19
2024-09-01 00:25:08 -0500,20.5
2024-09-01 00:40:09 -0500,20.5
2024-09-01 00:40:42 -0500,16.5
2024-09-01 00:51:17 -0500,16.5
2024-09-01 01:05:10 -0500,17
2024-09-01 01:14:48 -0500,15.5
2024-09-01 01:21:22 -0500,15.5
2024-09-01 01:33:30 -0500,15
2024-09-01 01:45:14 -0500,16
2024-09-01 01:55:11 -0500,16
2024-09-01 02:01:31 -0500,15.5
2024-09-01 02:20:13 -0500,17
2024-09-01 02:20:46 -0500,21
2024-09-01 02:32:38 -0500,14
2024-09-01 02:41:05 -0500,16
2024-09-01 02:51:16 -0500,14
2024-09-01 03:05:47 -0500,16
2024-09-01 03:11:46 -0500,15
2024-09-01 03:22:08 -0500,15.5
2024-09-01 03:30:58 -0500,15.5
2024-09-01 03:43:42 -0500,15
2024-09-01 03:55:16 -0500,15
2024-09-01 04:00:41 -0500,14
2024-09-01 04:12:49 -0500,14
2024-09-01 04:21:50 -0500,12.5
2024-09-01 04:37:18 -0500,15.5
2024-09-01 04:47:27 -0500,17
2024-09-01 04:55:00 -0500,15
2024-09-01 05:08:29 -0500,15.5
2024-09-01 05:20:21 -0500,16
2024-09-01 05:21:32 -0500,17
2024-09-01 05:30:49 -0500,13.5
2024-09-01 05:41:06 -0500,14
2024-09-01 05:51:59 -0500,14.5
2024-09-01 06:09:14 -0500,15.5
2024-09-01 06:12:19 -0500,25.5
2024-09-01 06:24:38 -0500,16.5
2024-09-01 06:32:44 -0500,15.5
2024-09-01 06:45:45 -0500,16
2024-09-01 06:51:05 -0500,15.5
2024-09-01 07:00:44 -0500,14
2024-09-01 07:14:43 -0500,13.5
2024-09-01 07:20:44 -0500,13.5
2024-09-01 07:32:13 -0500,15
2024-09-01 07:40:56 -0500,14
2024-09-01 07:53:59 -0500,15.5
2024-09-01 08:00:46 -0500,18.5
2024-09-01 08:11:08 -0500,18
2024-09-01 08:20:45 -0500,19.5
2024-09-01 08:31:48 -0500,18
2024-09-01 20:11:06 -0500,23
2024-09-01 20:22:05 -0500,24
2024-09-01 20:30:50 -0500,22.5
2024-09-01 21:11:21 -0500,23
2024-09-01 21:21:00 -0500,21
2024-09-01 21:31:04 -0500,23.5
2024-09-01 21:50:38 -0500,23.5
2024-09-01 22:00:36 -0500,21
2024-09-01 22:20:40 -0500,26
2024-09-01 22:31:53 -0500,21.5
2024-09-01 22:40:36 -0500,21
2024-09-01 22:51:14 -0500,21
2024-09-01 23:01:38 -0500,19.5
2024-09-01 23:10:40 -0500,20
2024-09-01 23:20:37 -0500,21
2024-09-01 23:30:44 -0500,18
2024-09-01 23:42:29 -0500,19
2024-09-01 23:51:29 -0500,19.5
2024-09-02 00:03:51 -0500,19
2024-09-02 00:10:38 -0500,20.5
2024-09-02 00:30:57 -0500,21
2024-09-02 00:41:24 -0500,21
2024-09-02 00:51:27 -0500,23
2024-09-02 01:01:01 -0500,18.5
2024-09-02 01:11:23 -0500,18
2024-09-02 01:20:45 -0500,19
2024-09-02 01:31:16 -0500,17.5
2024-09-02 01:42:59 -0500,17
2024-09-02 01:51:19 -0500,17.5
2024-09-02 02:00:46 -0500,19.5
2024-09-02 02:10:56 -0500,16.5
2024-09-02 02:20:41 -0500,19.5
2024-09-02 02:41:19 -0500,15.5
2024-09-02 02:55:04 -0500,15.5
2024-09-02 03:07:35 -0500,14.5
2024-09-02 03:14:47 -0500,17
2024-09-02 03:22:48 -0500,17.5
2024-09-02 03:31:44 -0500,16.5
2024-09-02 03:42:04 -0500,16.5
2024-09-02 03:53:47 -0500,22
2024-09-02 04:04:18 -0500,20.5
2024-09-02 04:11:49 -0500,17
2024-09-02 04:23:39 -0500,19
2024-09-02 04:31:26 -0500,21.5
2024-09-02 04:40:49 -0500,15
2024-09-02 04:55:00 -0500,17.5
2024-09-02 05:01:56 -0500,17
2024-09-02 05:14:55 -0500,16.5
2024-09-02 05:25:01 -0500,16.5
2024-09-02 05:31:42 -0500,17
2024-09-02 05:44:56 -0500,16.5
2024-09-02 05:57:26 -0500,16
2024-09-02 06:02:05 -0500,15.5
2024-09-02 06:14:28 -0500,15.5
2024-09-02 06:21:05 -0500,18
2024-09-02 06:32:34 -0500,16.5
2024-09-02 06:41:36 -0500,16.5
2024-09-02 06:55:00 -0500,16.5
2024-09-02 07:02:02 -0500,16.5
2024-09-02 07:12:03 -0500,17
2024-09-02 07:25:50 -0500,16.5
2024-09-02 07:30:58 -0500,15.5
2024-09-02 07:43:13 -0500,14.5
2024-09-02 07:50:46 -0500,15.5
2024-09-02 08:01:03 -0500,17.5
2024-09-02 20:45:00 -0500,21
2024-09-02 20:54:24 -0500,21.5
2024-09-02 21:04:27 -0500,23
2024-09-02 21:14:24 -0500,22.5
2024-09-02 21:25:24 -0500,21
2024-09-02 21:35:37 -0500,24
2024-09-02 21:44:34 -0500,23
2024-09-02 21:54:57 -0500,22.5
2024-09-02 22:05:11 -0500,22.5
2024-09-02 22:14:33 -0500,22
2024-09-02 22:24:50 -0500,23.5
2024-09-02 22:34:25 -0500,21.5
2024-09-02 22:44:27 -0500,21.5
2024-09-02 22:54:26 -0500,22
2024-09-02 23:08:43 -0500,20.5
2024-09-02 23:25:28 -0500,18
2024-09-02 23:27:31 -0500,19
2024-09-02 23:42:34 -0500,17.5
2024-09-02 23:50:01 -0500,18
2024-09-02 23:56:18 -0500,18.5
2024-09-03 00:06:18 -0500,18
2024-09-03 00:16:19 -0500,17
2024-09-03 00:26:21 -0500,17
2024-09-03 00:37:35 -0500,18
2024-09-03 00:50:01 -0500,18
2024-09-03 00:57:37 -0500,18
2024-09-03 01:12:37 -0500,15
2024-09-03 01:18:42 -0500,21.5
2024-09-03 01:26:19 -0500,17
2024-09-03 01:36:56 -0500,18
2024-09-03 01:47:36 -0500,19
2024-09-03 01:57:24 -0500,18
2024-09-03 02:11:11 -0500,19
2024-09-03 02:18:25 -0500,19.5
2024-09-03 02:26:54 -0500,18.5
2024-09-03 02:42:42 -0500,16.5
2024-09-03 02:50:01 -0500,16.5
2024-09-03 02:57:43 -0500,16.5
2024-09-03 03:06:46 -0500,16.5
2024-09-03 03:16:20 -0500,20
2024-09-03 03:26:29 -0500,19
2024-09-03 03:37:19 -0500,17.5
2024-09-03 03:50:02 -0500,15.5
2024-09-03 03:56:26 -0500,16
2024-09-03 04:11:32 -0500,16
2024-09-03 04:16:21 -0500,18.5
2024-09-03 04:26:54 -0500,18.5
2024-09-03 04:37:34 -0500,18.5
2024-09-03 04:50:02 -0500,19.5
2024-09-03 04:57:20 -0500,16
2024-09-03 05:10:16 -0500,14.5
2024-09-03 05:16:24 -0500,16.5
2024-09-03 05:32:08 -0500,16.5
2024-09-03 05:41:47 -0500,16.5
2024-09-03 05:50:00 -0500,18
2024-09-03 05:57:25 -0500,17
2024-09-03 06:07:41 -0500,17.5
2024-09-03 06:16:28 -0500,15.5
2024-09-03 06:29:28 -0500,14
2024-09-03 06:36:31 -0500,14.5
2024-09-03 06:46:46 -0500,17
2024-09-03 06:56:33 -0500,14.5
2024-09-03 07:07:17 -0500,18.5
2024-09-03 07:17:19 -0500,16
2024-09-03 07:26:39 -0500,19
2024-09-03 07:36:25 -0500,15.5
2024-09-03 07:46:25 -0500,17
2024-09-03 07:57:00 -0500,16.5
2024-09-03 08:06:26 -0500,16
2024-09-03 08:16:30 -0500,13.5
2024-09-03 20:12:15 -0500,22
2024-09-03 20:21:09 -0500,24
2024-09-03 20:31:09 -0500,23
2024-09-03 20:40:43 -0500,22.5
2024-09-03 20:51:25 -0500,22.5
2024-09-03 21:10:41 -0500,22.5
2024-09-03 21:30:39 -0500,21
2024-09-03 21:40:35 -0500,22
2024-09-03 21:50:53 -0500,21
2024-09-03 22:00:42 -0500,22
2024-09-03 22:21:50 -0500,21
2024-09-03 22:31:59 -0500,21.5
2024-09-03 22:40:50 -0500,22.5
2024-09-03 22:51:02 -0500,23
2024-09-03 23:01:03 -0500,20.5
2024-09-03 23:20:47 -0500,22
2024-09-03 23:32:39 -0500,21
2024-09-03 23:41:42 -0500,21.5
2024-09-03 23:50:43 -0500,22.5
2024-09-04 00:11:52 -0500,20
2024-09-04 00:20:57 -0500,19
2024-09-04 00:30:47 -0500,20
2024-09-04 00:40:48 -0500,21.5
2024-09-04 00:50:52 -0500,19
2024-09-04 01:12:25 -0500,20
2024-09-04 01:21:37 -0500,21.5
2024-09-04 01:31:46 -0500,21
2024-09-04 01:40:58 -0500,21.5
2024-09-04 01:54:25 -0500,19
2024-09-04 02:03:29 -0500,18.5
2024-09-04 02:11:20 -0500,18.5
2024-09-04 02:24:41 -0500,18
2024-09-04 02:34:47 -0500,19
2024-09-04 02:43:45 -0500,19
2024-09-04 02:50:41 -0500,18.5
2024-09-04 03:00:52 -0500,19
2024-09-04 03:13:47 -0500,18
2024-09-04 03:23:52 -0500,17.5
2024-09-04 03:35:27 -0500,18
2024-09-04 03:44:14 -0500,16
2024-09-04 03:55:53 -0500,18.5
2024-09-04 04:10:28 -0500,19
2024-09-04 04:13:17 -0500,18.5
2024-09-04 04:25:02 -0500,19
2024-09-04 04:32:23 -0500,18.5
2024-09-04 04:41:39 -0500,20.5
2024-09-04 04:55:00 -0500,19.5
2024-09-04 05:06:13 -0500,20.5
2024-09-04 05:15:04 -0500,17.5
2024-09-04 05:21:50 -0500,16.5
2024-09-04 05:33:26 -0500,16.5
2024-09-04 05:41:07 -0500,17.5
2024-09-04 05:55:05 -0500,17.5
2024-09-04 06:08:01 -0500,18
2024-09-04 06:15:06 -0500,20
2024-09-04 06:24:16 -0500,16.5
2024-09-04 06:37:40 -0500,18
2024-09-04 06:41:00 -0500,16.5
2024-09-04 06:54:20 -0500,16
2024-09-04 07:01:00 -0500,17
2024-09-04 07:10:45 -0500,17
2024-09-04 07:21:46 -0500,17.5
2024-09-04 07:31:09 -0500,15
2024-09-04 07:40:54 -0500,15.5
2024-09-04 07:51:07 -0500,21
2024-09-04 08:01:10 -0500,23.5
2024-09-04 08:10:53 -0500,21.5
2024-09-04 20:20:37 -0500,23.5
2024-09-04 20:30:53 -0500,22.5
2024-09-04 20:40:35 -0500,25.5
2024-09-04 20:51:33 -0500,25
2024-09-05 22:19:01 -0500,19.5
2024-09-05 22:29:03 -0500,20
2024-09-05 22:31:04 -0500,20
2024-09-05 22:42:13 -0500,20.5
2024-09-05 22:50:01 -0500,20
2024-09-05 22:59:20 -0500,20
2024-09-05 23:09:33 -0500,19.5
2024-09-05 23:20:10 -0500,18
2024-09-06 21:56:27 -0500,24
2024-09-06 22:06:00 -0500,21.5
2024-09-06 22:16:02 -0500,22
2024-09-06 22:26:28 -0500,20
2024-09-06 22:40:38 -0500,20
2024-09-06 22:47:46 -0500,18
2024-09-06 22:57:55 -0500,17.5
2024-09-06 23:11:40 -0500,18.5
2024-09-06 23:17:47 -0500,17.5
2024-09-06 23:41:24 -0500,15.5
2024-09-06 23:46:16 -0500,17
2024-09-06 23:56:03 -0500,18
2024-09-07 00:09:31 -0500,17.5
2024-09-07 00:16:10 -0500,17.5
2024-09-07 00:27:01 -0500,16.5
2024-09-07 00:43:11 -0500,17
2024-09-07 00:47:02 -0500,17.5
2024-09-07 00:58:15 -0500,16
2024-09-07 01:11:34 -0500,19
2024-09-07 01:20:46 -0500,17
2024-09-07 01:26:11 -0500,21
2024-09-07 01:45:04 -0500,25.5
2024-09-07 01:53:26 -0500,15.5
2024-09-07 02:00:05 -0500,17
2024-09-07 02:08:04 -0500,17
2024-09-07 02:24:41 -0500,17
2024-09-07 02:29:07 -0500,16.5
2024-09-07 02:45:07 -0500,15.5
2024-09-07 02:47:00 -0500,15
2024-09-07 03:00:08 -0500,15
2024-09-07 03:12:45 -0500,17
2024-09-07 03:17:42 -0500,17.5
2024-09-07 03:27:45 -0500,17.5
2024-09-07 03:40:11 -0500,17
2024-09-07 03:47:30 -0500,18
2024-09-07 04:00:11 -0500,15.5
2024-09-07 04:14:54 -0500,16.5
2024-09-07 04:25:13 -0500,15
2024-09-07 04:27:06 -0500,13.5
2024-09-07 04:41:53 -0500,15
2024-09-07 04:47:46 -0500,15
2024-09-07 05:00:13 -0500,14.5
2024-09-07 05:15:02 -0500,15
2024-09-07 05:18:11 -0500,12.5
2024-09-07 05:30:14 -0500,21.5
2024-09-07 05:40:18 -0500,19
2024-09-07 05:50:02 -0500,21
2024-09-07 05:57:45 -0500,16.5
2024-09-07 06:08:01 -0500,15
2024-09-07 06:17:01 -0500,19.5
2024-09-07 06:27:00 -0500,17
2024-09-07 21:04:01 -0500,29.5
2024-09-07 21:14:28 -0500,30.5
2024-09-07 21:24:15 -0500,25
2024-09-07 22:04:03 -0500,20.5
2024-09-07 22:14:33 -0500,22
2024-09-07 23:04:49 -0500,24
2024-09-07 23:13:56 -0500,21
2024-09-07 23:26:42 -0500,24
2024-09-07 23:34:51 -0500,20
